DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2006-02-02,2559.546630859375,15,5,11.7,100,78.1
2006-02-03,2550.196533203125,18,6,14.1,100,78.1
2006-02-06,2588.646484375,18,4,14.1,101,78.9
2006-02-07,2605.3466796875,26,3,20.3,102,79.7
2006-02-08,2603.24658203125,17,4,13.3,101,78.9
2006-02-10,2621.396484375,23,2,18.0,104,81.2
2006-02-13,2634.5966796875,21,2,16.4,107,83.6
2006-02-14,2617.99658203125,23,2,18.0,104,81.2
2006-02-15,2624.8466796875,16,2,12.5,103,80.5
2006-02-16,2630.24658203125,17,3,13.3,104,81.2
2006-02-17,2593.546630859375,7,3,5.5,98,76.6
2006-02-20,2598.946533203125,6,4,4.7,100,78.1
2006-02-21,2620.646484375,7,3,5.5,103,80.5
2006-02-22,2635.8466796875,9,3,7.0,101,78.9
2006-02-23,2640.146484375,13,2,10.2,101,78.9
2006-02-24,2644.946533203125,10,3,7.8,105,82.0
2006-02-27,2660.696533203125,5,4,3.9,108,84.4
2006-02-28,2658.946533203125,15,3,11.7,108,84.4
2006-03-01,2698.5966796875,21,3,16.4,107,83.6
2006-03-02,2721.996337890625,36,3,28.1,107,83.6
2006-03-03,2724.246337890625,21,4,16.4,107,83.6
2006-03-06,2761.04638671875,29,3,22.7,109,85.2
2006-03-07,2767.1962890625,24,3,18.8,110,85.9
2006-03-08,2714.996337890625,29,2,22.7,107,83.6
2006-03-09,2726.746337890625,9,2,7.0,109,85.2
2006-03-10,2765.846435546875,19,3,14.8,109,85.2
2006-03-13,2779.996337890625,30,2,23.4,109,85.2
2006-03-14,2771.146240234375,22,2,17.1,108,83.7
2006-03-16,2789.346435546875,14,2,10.9,108,83.7
2006-03-17,2790.04638671875,17,3,13.2,106,82.2
2006-03-20,2812.496337890625,11,3,8.5,106,82.2
2006-03-21,2809.396240234375,23,4,17.8,105,81.4
2006-03-22,2789.29638671875,12,4,9.3,106,82.2
2006-03-23,2796.896240234375,13,4,10.1,109,84.5
2006-03-24,2821.54638671875,15,5,11.6,110,85.3
2006-03-27,2851.746337890625,24,3,18.6,110,85.3
2006-03-28,2844.146240234375,16,3,12.4,106,82.2
2006-03-29,2864.396240234375,17,2,13.2,107,82.9
2006-03-30,2901.14599609375,30,5,23.3,109,84.5
2006-03-31,2910.34619140625,28,2,21.7,112,86.8
2006-04-03,2974.09619140625,41,2,31.8,113,87.6
2006-04-04,2992.99609375,38,3,29.5,115,89.1
2006-04-05,3022.296142578125,43,2,33.3,119,92.2
2006-04-07,2977.49609375,52,2,40.3,116,89.9
2006-04-10,2994.296142578125,19,2,14.7,116,89.9
2006-04-12,2924.24609375,16,3,12.4,110,85.3
2006-04-13,2884.396240234375,6,5,4.7,106,82.2
2006-04-17,2943.89599609375,8,2,6.2,110,85.3
2006-04-18,3005.84619140625,13,2,10.1,114,88.4
2006-04-19,3017.64599609375,25,2,19.4,113,87.6
2006-04-20,3038.296142578125,21,2,16.3,112,86.8
2006-04-21,3034.74609375,17,2,13.2,110,85.3
2006-04-24,3024.89599609375,14,2,10.8,109,83.8
2006-04-25,2960.296142578125,9,3,6.9,107,81.7
2006-04-26,3032.196044921875,7,2,5.3,111,84.7
2006-04-27,3005.34619140625,17,2,13.0,108,82.4
2006-04-28,3014.09619140625,7,2,5.3,108,82.4
2006-05-02,3100.69580078125,28,2,21.4,113,86.3
2006-05-03,3124.19580078125,18,2,13.7,117,89.3
2006-05-04,3133.19580078125,17,2,13.0,116,88.5
2006-05-05,3143.095947265625,11,2,8.4,116,88.5
2006-05-08,3163.245849609375,20,2,15.3,117,89.3
2006-05-09,3178.7958984375,11,2,8.4,119,90.8
2006-05-10,3208.845947265625,21,2,16.0,118,90.1
2006-05-11,3168.645751953125,14,2,10.7,116,88.5
2006-05-12,3132.345947265625,10,2,7.6,115,87.8
2006-05-15,3007.796142578125,11,3,8.4,111,84.7
2006-05-16,3011.84619140625,5,2,3.8,110,84.0
2006-05-17,3099.7958984375,7,2,5.3,113,86.3
2006-05-18,2889.046142578125,4,4,3.1,97,74.0
2006-05-19,2767.746337890625,3,7,2.3,85,64.9
2006-05-22,2611.296630859375,2,22,1.5,70,53.4
2006-05-23,2712.346435546875,2,5,1.5,83,63.4
2006-05-24,2662.546630859375,2,2,1.5,81,61.8
2006-05-25,2684.5966796875,2,2,1.5,79,60.3
2006-05-26,2726.4462890625,2,2,1.5,84,64.1
2006-05-29,2737.54638671875,2,2,1.5,86,65.6
2006-05-30,2721.79638671875,2,3,1.5,83,63.4
2006-05-31,2635.24658203125,2,3,1.5,74,56.5
2006-06-01,2548.3466796875,2,3,1.5,66,50.4
2006-06-02,2615.74658203125,3,6,2.3,70,53.4
2006-06-05,2559.546630859375,2,4,1.5,63,48.1
2006-06-06,2486.746826171875,2,7,1.5,52,39.7
2006-06-07,2384.896728515625,2,21,1.5,33,25.2
2006-06-08,2248.797119140625,2,38,1.5,15,11.5
2006-06-09,2376.296875,2,15,1.5,37,28.2
2006-06-12,2310.797119140625,2,7,1.5,29,22.1
2006-06-13,2201.39697265625,2,20,1.5,12,9.2
2006-06-14,2163.947021484375,2,18,1.5,8,6.1
2006-06-15,2299.2470703125,2,4,1.5,22,16.8
2006-06-16,2386.246826171875,2,2,1.5,33,25.2
2006-06-19,2418.69677734375,2,2,1.5,39,29.8
2006-06-20,2388.846923828125,2,2,1.5,40,30.5
2006-06-21,2442.94677734375,2,2,1.5,44,33.6
2006-06-22,2503.496826171875,2,2,1.5,52,39.7
2006-06-23,2529.446533203125,2,3,1.5,53,40.5
2006-06-26,2441.19677734375,2,2,1.5,40,30.5
2006-06-27,2456.646728515625,2,2,1.5,43,32.8
2006-06-28,2452.846923828125,2,2,1.5,43,32.8
2006-06-29,2463.246826171875,2,2,1.5,43,32.8
2006-06-30,2562.49658203125,2,2,1.5,56,42.7
2006-07-03,2577.196533203125,2,2,1.5,55,42.0
2006-07-04,2574.0966796875,2,2,1.5,52,39.7
2006-07-05,2616.8466796875,2,2,1.5,54,41.2
2006-07-06,2591.796630859375,2,2,1.5,55,42.0
2006-07-07,2534.24658203125,2,2,1.5,52,39.7
2006-07-10,2573.896484375,2,2,1.5,57,43.5
2006-07-11,2559.8466796875,2,2,1.5,56,42.7
2006-07-12,2606.896484375,2,4,1.5,60,45.8
2006-07-13,2590.696533203125,2,2,1.5,62,47.3
2006-07-14,2560.146484375,2,3,1.5,51,38.9
2006-07-17,2471.346923828125,2,3,1.5,47,35.9
2006-07-18,2449.996826171875,2,5,1.5,46,35.1
2006-07-19,2392.396728515625,2,4,1.5,37,28.2
2006-07-20,2455.646728515625,2,2,1.5,46,35.1
2006-07-21,2391.846923828125,2,3,1.5,39,29.8
2006-07-24,2410.69677734375,2,6,1.5,37,28.2
2006-07-25,2462.296875,2,4,1.5,47,35.9
2006-07-26,2516.396484375,2,3,1.5,54,41.2
2006-07-27,2549.24658203125,2,3,1.5,57,43.5
2006-07-28,2545.5966796875,2,3,1.5,58,43.9
2006-07-31,2562.546630859375,2,2,1.5,63,47.7
2006-08-01,2559.646484375,2,2,1.5,62,47.0
2006-08-02,2592.696533203125,2,2,1.5,69,52.3
2006-08-03,2601.196533203125,2,3,1.5,67,50.4
2006-08-04,2588.3466796875,2,2,1.5,67,50.4
2006-08-07,2576.49658203125,2,2,1.5,67,50.4
2006-08-08,2620.3466796875,3,2,2.3,69,51.9
2006-08-09,2656.24658203125,2,3,1.5,75,56.4
2006-08-10,2674.0966796875,2,2,1.5,79,59.4
2006-08-11,2692.646484375,2,2,1.5,82,61.7
2006-08-14,2730.096435546875,2,2,1.5,87,65.4
2006-08-16,2768.246337890625,5,2,3.8,88,66.2
2006-08-17,2760.246337890625,3,2,2.3,87,65.4
2006-08-18,2767.396240234375,2,2,1.5,85,63.9
2006-08-21,2779.846435546875,2,2,1.5,88,66.2
2006-08-22,2775.746337890625,2,2,1.5,90,67.7
2006-08-23,2750.4462890625,2,2,1.5,88,66.2
2006-08-24,2776.04638671875,2,2,1.5,90,67.7
2006-08-25,2793.6962890625,2,2,1.5,88,66.2
2006-08-28,2806.846435546875,2,2,1.5,90,67.2
2006-08-29,2826.4462890625,3,2,2.2,88,65.7
2006-08-30,2825.896240234375,4,3,3.0,89,66.4
2006-08-31,2807.9462890625,3,2,2.2,89,66.4
2006-09-01,2828.29638671875,2,2,1.5,90,67.2
2006-09-04,2865.9462890625,5,2,3.7,91,67.9
2006-09-05,2871.896240234375,3,2,2.2,94,70.1
2006-09-06,2882.846435546875,2,2,1.5,95,70.9
2006-09-07,2866.29638671875,4,2,3.0,96,71.6
2006-09-08,2884.29638671875,3,2,2.2,98,73.1
2006-09-11,2794.79638671875,4,3,3.0,89,66.4
2006-09-12,2820.4462890625,2,4,1.5,90,67.2
2006-09-13,2878.096435546875,5,2,3.7,94,70.1
2006-09-14,2894.74609375,3,2,2.2,94,70.1
2006-09-15,2898.89599609375,3,2,2.2,94,70.1
2006-09-18,2911.59619140625,7,2,5.2,94,70.1
2006-09-19,2878.896240234375,5,2,3.7,89,66.4
2006-09-20,2910.196044921875,5,2,3.7,91,67.9
2006-09-21,2945.09619140625,7,2,5.2,96,71.6
2006-09-22,2934.64599609375,6,2,4.5,95,70.9
2006-09-25,2919.99609375,7,2,5.2,92,68.7
2006-09-26,2950.796142578125,5,2,3.7,94,70.1
2006-09-27,2963.39599609375,10,3,7.5,93,69.4
2006-09-28,2965.49609375,7,2,5.2,95,70.9
2006-09-29,2988.24609375,10,2,7.4,92,68.1
2006-10-03,2984.99609375,5,2,3.7,94,69.6
2006-10-04,2948.796142578125,4,2,3.0,92,68.1
2006-10-05,2993.34619140625,6,2,4.4,97,71.9
2006-10-06,3002.64599609375,4,2,3.0,100,74.1
2006-10-09,3003.74609375,8,3,5.9,102,75.6
2006-10-10,3007.546142578125,8,2,5.9,103,75.7
2006-10-11,2987.39599609375,7,2,5.1,102,75.0
2006-10-12,3032.59619140625,5,2,3.7,104,76.5
2006-10-13,3064.89599609375,8,2,5.9,106,77.9
2006-10-16,3090.245849609375,10,2,7.4,107,78.7
2006-10-17,3077.845947265625,5,2,3.7,104,76.5
2006-10-18,3076.0458984375,5,2,3.7,104,76.5
2006-10-19,3051.34619140625,5,2,3.7,102,75.0
2006-10-20,3057.046142578125,7,2,5.1,99,72.8
2006-10-23,3048.046142578125,8,2,5.9,102,75.0
2006-10-26,3064.446044921875,9,2,6.6,102,75.0
2006-10-27,3111.2958984375,13,2,9.6,105,77.2
2006-10-30,3130.645751953125,11,2,8.1,105,77.2
2006-10-31,3114.5458984375,11,2,8.1,102,75.0
2006-11-01,3130.44580078125,12,2,8.8,104,76.5
2006-11-02,3150.395751953125,13,2,9.6,105,77.2
2006-11-03,3161.395751953125,11,2,8.1,103,75.7
2006-11-06,3173.0458984375,13,2,9.6,104,76.5
2006-11-07,3167.0458984375,13,2,9.6,103,75.7
2006-11-08,3141.395751953125,6,2,4.4,100,73.5
2006-11-09,3156.19580078125,9,2,6.6,100,73.5
2006-11-10,3186.69580078125,13,2,9.6,100,73.5
2006-11-13,3215.395751953125,13,2,9.6,101,74.3
2006-11-14,3216.845947265625,16,2,11.8,104,76.5
2006-11-15,3225.645751953125,16,2,11.8,104,76.5
2006-11-16,3226.845947265625,18,2,13.2,103,75.7
2006-11-17,3200.595947265625,11,2,8.1,99,72.8
2006-11-20,3191.2958984375,5,2,3.7,95,69.9
2006-11-21,3244.645751953125,6,2,4.4,97,70.8
2006-11-22,3273.545654296875,10,2,7.3,98,71.5
2006-11-23,3277.345703125,9,2,6.6,97,70.8
2006-11-24,3290.99560546875,11,2,8.0,100,73.0
2006-11-27,3307.545654296875,14,2,10.2,100,73.0
2006-11-28,3267.195556640625,8,2,5.8,97,70.3
2006-11-29,3274.6455078125,8,2,5.8,97,70.3
2006-11-30,3280.445556640625,9,2,6.5,92,66.7
2006-12-01,3318.8955078125,12,2,8.7,98,71.0
2006-12-04,3331.6455078125,16,2,11.6,100,72.5
2006-12-05,3339.1455078125,15,2,10.9,99,71.7
2006-12-06,3325.99560546875,11,2,8.0,95,68.8
2006-12-07,3330.195556640625,11,2,8.0,96,69.6
2006-12-08,3295.595703125,8,2,5.8,94,68.1
2006-12-11,3195.245849609375,5,2,3.6,85,61.6
2006-12-12,3071.796142578125,3,3,2.2,77,55.8
2006-12-13,3128.69580078125,2,4,1.4,81,58.7
2006-12-14,3202.595947265625,3,2,2.2,87,63.0
2006-12-15,3235.44580078125,5,2,3.6,88,63.8
2006-12-18,3252.69580078125,4,2,2.9,85,61.6
2006-12-19,3179.995849609375,3,2,2.2,84,60.9
2006-12-20,3164.94580078125,4,2,2.9,86,61.9
2006-12-21,3176.745849609375,5,2,3.6,87,62.6
2006-12-22,3208.7958984375,8,2,5.8,88,63.3
2006-12-26,3261.3955078125,8,2,5.8,89,64.0
2006-12-27,3289.195556640625,8,2,5.8,91,65.5
2006-12-28,3288.545654296875,6,2,4.3,93,66.9
2006-12-29,3295.045654296875,9,2,6.5,96,69.1
2007-01-02,3323.095703125,12,2,8.6,99,71.2
2007-01-03,3342.695556640625,13,2,9.4,101,72.7
2007-01-04,3327.8955078125,14,2,10.1,104,74.8
2007-01-05,3325.295654296875,5,2,3.6,104,74.8
2007-01-08,3286.8955078125,3,2,2.2,101,72.7
2007-01-09,3264.095703125,4,2,2.9,101,72.7
2007-01-10,3214.595947265625,5,2,3.6,96,69.1
2007-01-11,3284.295654296875,6,2,4.3,102,73.4
2007-01-12,3362.095703125,12,2,8.6,106,76.3
2007-01-15,3385.195556640625,24,2,17.3,106,76.3
2007-01-16,3386.195556640625,14,2,10.1,105,75.5
2007-01-17,3396.445556640625,21,3,15.1,108,77.7
2007-01-18,3415.195556640625,15,2,10.8,111,79.9
2007-01-19,3397.595703125,11,2,7.9,110,79.1
2007-01-22,3405.845703125,10,2,7.2,108,77.7
2007-01-23,3368.49560546875,8,2,5.8,108,77.7
2007-01-24,3388.795654296875,9,2,6.5,103,74.1
2007-01-25,3431.595703125,13,3,9.4,105,75.5
2007-01-29,3424.49560546875,14,2,10.1,107,77.0
2007-01-31,3393.095703125,8,2,5.8,105,75.5
2007-02-01,3431.99560546875,9,2,6.5,106,76.3
2007-02-02,3462.145263671875,16,2,11.5,108,77.7
2007-02-05,3480.595458984375,13,2,9.4,109,78.4
2007-02-06,3474.095458984375,15,1,10.8,109,78.4
2007-02-07,3494.1953125,10,2,7.2,108,77.7
2007-02-08,3492.6953125,10,1,7.2,107,77.0
2007-02-09,3453.345458984375,5,1,3.6,108,77.7
2007-02-12,3338.445556640625,1,2,0.7,99,71.2
2007-02-13,3324.545654296875,1,2,0.7,97,69.8
2007-02-14,3322.74560546875,1,2,0.7,99,71.2
2007-02-15,3403.695556640625,8,1,5.7,103,73.6
2007-02-19,3414.6455078125,10,1,7.1,104,74.3
2007-02-20,3373.345703125,6,1,4.3,102,72.9
2007-02-21,3365.095703125,3,1,2.1,106,75.7
2007-02-22,3322.445556640625,5,2,3.6,100,71.4
2007-02-23,3241.745849609375,1,4,0.7,89,63.6
2007-02-26,3244.745849609375,3,4,2.1,96,68.6
2007-02-27,3223.7958984375,4,2,2.9,93,66.4
2007-02-28,3107.745849609375,2,6,1.4,80,57.1
2007-03-01,3147.495849609375,2,3,1.4,83,59.3
2007-03-02,3091.245849609375,2,2,1.4,77,55.0
2007-03-05,2957.84619140625,1,11,0.7,67,47.9
2007-03-06,3002.946044921875,1,7,0.7,67,47.9
2007-03-07,2968.446044921875,1,6,0.7,61,43.6
2007-03-08,3072.595947265625,1,6,0.7,70,50.0
2007-03-09,3048.14599609375,1,2,0.7,67,47.9
2007-03-12,3066.296142578125,1,2,0.7,69,49.3
2007-03-13,3102.7958984375,1,1,0.7,71,50.7
2007-03-14,3010.046142578125,1,3,0.7,67,47.9
2007-03-15,3019.296142578125,1,1,0.7,65,46.4
2007-03-16,2993.14599609375,1,3,0.7,65,46.1
2007-03-19,3042.34619140625,1,3,0.7,67,47.5
2007-03-20,3062.696044921875,2,1,1.4,69,48.6
2007-03-21,3102.5458984375,2,1,1.4,66,46.5
2007-03-22,3174.495849609375,2,1,1.4,73,51.4
2007-03-23,3168.645751953125,1,1,0.7,73,51.4
2007-03-26,3141.845947265625,2,2,1.4,71,50.0
2007-03-28,3095.595947265625,1,2,0.7,70,49.3
2007-03-29,3116.245849609375,3,2,2.1,71,50.0
2007-03-30,3145.345947265625,3,1,2.1,76,53.5
2007-04-02,3008.74609375,2,2,1.4,66,46.5
2007-04-03,3046.64599609375,2,1,1.4,66,46.5
2007-04-04,3082.645751953125,4,1,2.8,70,49.3
2007-04-05,3100.845947265625,3,1,2.1,72,50.7
2007-04-09,3172.5458984375,3,1,2.1,73,51.4
2007-04-10,3183.69580078125,4,1,2.8,74,52.1
2007-04-11,3195.44580078125,4,1,2.8,73,51.4
2007-04-12,3173.2958984375,4,2,2.8,72,50.7
2007-04-13,3233.895751953125,8,1,5.6,77,54.2
2007-04-16,3302.845703125,11,1,7.7,82,57.7
2007-04-17,3281.795654296875,7,1,4.9,80,56.3
2007-04-18,3305.045654296875,8,1,5.6,78,54.9
2007-04-19,3295.24560546875,8,1,5.6,78,54.9
2007-04-20,3353.595703125,8,1,5.6,81,57.0
2007-04-23,3352.6455078125,5,1,3.5,82,57.3
2007-04-24,3394.695556640625,6,1,4.2,85,59.4
2007-04-25,3416.49560546875,6,2,4.2,90,62.9
2007-04-26,3422.3955078125,9,1,6.3,90,62.9
2007-04-27,3363.49560546875,6,1,4.2,83,58.0
2007-04-30,3379.095703125,5,2,3.5,85,59.4
2007-05-03,3429.24560546875,10,2,7.0,92,64.3
2007-05-04,3410.3955078125,9,1,6.3,91,63.6
2007-05-07,3401.295654296875,7,1,4.9,88,61.5
2007-05-08,3370.695556640625,3,1,2.1,85,59.4
2007-05-09,3378.6455078125,2,2,1.4,88,61.1
2007-05-10,3369.24560546875,2,2,1.4,88,61.1
2007-05-11,3378.3955078125,2,2,1.4,88,61.1
2007-05-14,3424.045654296875,5,1,3.5,90,62.5
2007-05-15,3421.8955078125,5,1,3.5,94,65.3
2007-05-16,3466.095458984375,8,1,5.6,97,67.4
2007-05-17,3507.495361328125,12,1,8.3,97,67.4
2007-05-18,3503.54541015625,8,1,5.6,97,67.4
2007-05-21,3537.145263671875,9,1,6.2,97,67.4
2007-05-22,3550.1953125,14,2,9.7,96,66.7
2007-05-23,3523.995361328125,12,2,8.3,95,66.0
2007-05-24,3501.9453125,8,2,5.6,98,68.1
2007-05-25,3528.245361328125,11,1,7.6,98,68.1
2007-05-28,3545.845458984375,18,1,12.5,99,68.8
2007-05-29,3571.79541015625,13,2,9.0,99,68.8
2007-05-30,3533.745361328125,11,2,7.6,98,68.1
2007-05-31,3563.645263671875,11,1,7.6,96,66.7
2007-06-01,3575.145263671875,10,1,6.9,102,70.3
2007-06-04,3557.1953125,15,1,10.3,99,68.3
2007-06-05,3571.4453125,3,1,2.1,98,67.6
2007-06-06,3502.6953125,3,2,2.1,94,64.8
2007-06-07,3488.145263671875,4,2,2.8,93,64.1
2007-06-08,3457.395263671875,4,3,2.8,92,63.4
2007-06-11,3458.245361328125,7,1,4.8,90,62.1
2007-06-12,3453.895263671875,3,3,2.1,87,60.0
2007-06-13,3429.195556640625,2,2,1.4,87,60.0
2007-06-14,3482.645263671875,2,1,1.4,92,63.4
2007-06-15,3486.6953125,3,1,2.1,94,64.8
2007-06-18,3468.395263671875,4,1,2.8,90,62.1
2007-06-19,3519.79541015625,3,4,2.1,94,64.8
2007-06-20,3555.145263671875,9,1,6.2,98,67.6
2007-06-21,3575.745361328125,13,1,9.0,99,68.3
2007-06-22,3571.1953125,10,1,6.9,100,69.0
2007-06-25,3574.145263671875,7,2,4.8,99,68.3
2007-06-26,3593.845458984375,7,1,4.8,100,69.0
2007-06-27,3575.645263671875,8,2,5.5,99,68.3
2007-06-28,3585.9453125,11,1,7.6,101,69.7
2007-06-29,3625.745361328125,11,1,7.6,106,73.1
2007-07-02,3631.59521484375,12,1,8.3,106,73.1
2007-07-03,3666.59521484375,7,1,4.8,106,73.1
2007-07-04,3669.295166015625,15,1,10.3,110,75.9
2007-07-05,3652.39501953125,12,1,8.2,107,73.3
2007-07-06,3672.545166015625,11,1,7.5,107,73.3
2007-07-09,3703.64501953125,16,1,11.0,107,73.3
2007-07-10,3693.195068359375,15,1,10.3,105,71.9
2007-07-11,3690.945068359375,11,1,7.5,104,71.2
2007-07-12,3744.445068359375,20,1,13.7,110,75.3
2007-07-13,3780.7451171875,28,1,19.2,109,74.7
2007-07-16,3791.64501953125,21,1,14.4,110,75.3
2007-07-17,3775.945068359375,17,1,11.6,112,76.7
2007-07-18,3774.64501953125,8,2,5.5,112,76.7
2007-07-19,3816.2451171875,17,1,11.6,112,76.7
2007-07-20,3819.294921875,21,1,14.4,108,74.0
2007-07-23,3859.894775390625,17,1,11.6,109,74.7
2007-07-24,3856.144775390625,16,1,11.0,106,72.6
2007-07-25,3828.644775390625,10,2,6.8,106,72.6
2007-07-26,3848.94482421875,11,1,7.5,108,74.0
2007-07-27,3711.545166015625,1,1,0.7,99,67.8
2007-07-30,3710.34521484375,5,1,3.4,100,68.5
2007-07-31,3783.84521484375,7,1,4.8,103,70.5
2007-08-01,3628.845458984375,3,2,2.1,94,64.4
2007-08-02,3642.84521484375,3,2,2.1,97,66.4
2007-08-03,3688.39501953125,6,2,4.1,98,67.1
2007-08-06,3639.945068359375,3,6,2.1,95,65.1
2007-08-07,3660.545166015625,6,1,4.1,96,65.8
2007-08-08,3739.39501953125,6,1,4.1,101,69.2
2007-08-09,3684.09521484375,6,1,4.1,96,65.8
2007-08-10,3628.6953125,2,4,1.4,91,62.3
2007-08-13,3659.89501953125,5,1,3.4,97,66.4
2007-08-14,3660.89501953125,3,1,2.1,96,65.8
2007-08-16,3506.095458984375,1,2,0.7,81,55.5
2007-08-17,3447.395263671875,2,7,1.4,81,55.5
2007-08-20,3519.9453125,3,1,2.1,86,58.9
2007-08-21,3405.1455078125,2,3,1.4,75,51.4
2007-08-22,3450.79541015625,1,11,0.7,75,51.4
2007-08-23,3421.49560546875,2,5,1.4,73,50.0
2007-08-24,3478.9453125,1,5,0.7,72,49.3
2007-08-27,3575.845458984375,1,1,0.7,87,59.6
2007-08-28,3599.6953125,1,1,0.7,90,61.2
2007-08-29,3625.645263671875,1,1,0.7,88,59.9
2007-08-30,3656.7451171875,4,2,2.7,91,61.9
2007-08-31,3711.545166015625,6,1,4.1,93,63.3
2007-09-03,3746.2451171875,9,1,6.1,95,64.6
2007-09-04,3754.9951171875,8,1,5.4,95,64.6
2007-09-05,3755.09521484375,10,1,6.8,97,66.0
2007-09-06,3789.89501953125,7,1,4.8,98,66.7
2007-09-07,3782.7451171875,7,1,4.8,96,65.3
2007-09-10,3787.9951171875,13,1,8.8,95,64.6
2007-09-11,3787.9951171875,15,1,10.1,98,66.2
2007-09-12,3789.59521484375,10,1,6.8,93,62.8
2007-09-13,3822.744873046875,9,1,6.1,98,66.2
2007-09-14,3800.84521484375,14,1,9.5,96,64.9
2007-09-17,3793.2451171875,8,1,5.4,96,64.9
2007-09-18,3834.744873046875,8,2,5.4,95,64.2
2007-09-19,3963.644775390625,22,1,14.9,105,70.9
2007-09-20,3987.94482421875,26,2,17.6,104,70.3
2007-09-21,4036.49462890625,22,2,14.9,106,71.6
2007-09-24,4104.49462890625,27,1,18.2,105,70.9
2007-09-25,4111.04443359375,24,2,16.2,104,70.3
2007-09-26,4122.44482421875,22,2,14.9,108,73.0
2007-09-27,4150.14453125,24,2,16.2,106,71.6
2007-09-28,4188.54443359375,23,2,15.5,111,75.0
2007-10-01,4237.79443359375,23,2,15.5,111,75.0
2007-10-03,4327.494140625,35,2,23.6,111,75.0
2007-10-04,4335.244140625,23,1,15.5,109,73.6
2007-10-05,4301.744140625,21,2,14.1,110,73.8
2007-10-08,4195.24462890625,7,3,4.7,109,73.2
2007-10-09,4369.6943359375,4,4,2.7,112,75.2
2007-10-10,4454.5439453125,14,3,9.4,111,74.5
2007-10-11,4523.7939453125,17,2,11.4,109,73.2
2007-10-12,4451.39404296875,17,4,11.4,108,72.5
2007-10-15,4621.0439453125,20,2,13.4,110,73.8
2007-10-16,4634.0439453125,32,2,21.5,110,73.8
2007-10-17,4531.6943359375,7,12,4.7,106,71.1
2007-10-18,4372.84423828125,13,2,8.7,104,69.8
2007-10-19,4250.44482421875,2,3,1.3,101,67.8
2007-10-22,4238.3447265625,2,5,1.3,102,68.5
2007-10-23,4465.744140625,5,1,3.4,104,69.8
2007-10-24,4493.994140625,14,1,9.4,105,70.5
2007-10-25,4545.64404296875,14,1,9.4,107,71.8
2007-10-26,4650.1943359375,20,1,13.4,109,73.2
2007-10-29,4782.94384765625,35,1,23.5,113,75.8
2007-10-30,4770.8935546875,20,2,13.4,113,75.8
2007-10-31,4806.84375,17,2,11.4,111,74.5
2007-11-01,4757.84375,24,2,16.1,105,70.5
2007-11-02,4810.49365234375,12,4,8.1,104,69.8
2007-11-05,4775.3935546875,17,2,11.4,101,67.8
2007-11-06,4754.79345703125,17,4,11.4,105,70.5
2007-11-07,4747.44384765625,8,5,5.4,106,71.1
2007-11-08,4689.44384765625,7,4,4.7,103,69.1
2007-11-12,4639.39404296875,6,5,4.0,96,64.4
2007-11-13,4717.1435546875,6,5,4.0,97,65.1
2007-11-14,4902.44384765625,14,1,9.4,102,68.5
2007-11-15,4923.84375,18,1,12.1,104,69.8
2007-11-16,4939.09375,12,2,8.1,108,72.5
2007-11-19,4983.34375,20,1,13.4,113,75.8
2007-11-20,4883.1435546875,8,1,5.4,116,77.9
2007-11-21,4666.79345703125,3,2,2.0,110,73.8
2007-11-22,4620.744140625,1,3,0.7,111,74.5
2007-11-23,4705.04345703125,3,1,2.0,111,74.5
2007-11-26,4814.29345703125,7,1,4.7,112,75.2
2007-11-27,4805.29345703125,3,1,2.0,114,76.0
2007-11-28,4754.74365234375,5,2,3.3,114,76.0
2007-11-29,4741.04345703125,5,2,3.3,114,76.0
2007-11-30,4869.54345703125,11,2,7.3,117,78.0
2007-12-03,4969.94384765625,11,1,7.3,117,78.0
2007-12-04,5003.29345703125,17,1,11.3,121,80.7
2007-12-05,5081.193359375,17,1,11.3,124,82.7
2007-12-06,5081.54296875,20,1,13.3,121,80.7
2007-12-07,5095.64306640625,11,1,7.3,123,82.0
2007-12-10,5107.39306640625,13,1,8.7,123,82.0
2007-12-11,5192.54296875,13,1,8.7,126,84.0
2007-12-12,5263.79296875,16,1,10.7,130,86.7
2007-12-13,5217.14306640625,20,1,13.3,128,85.3
2007-12-14,5223.9931640625,10,1,6.7,131,87.3
2007-12-17,4980.84375,12,1,8.0,127,84.7
2007-12-18,4965.69384765625,2,1,1.3,125,83.3
2007-12-19,4969.1435546875,7,1,4.6,129,85.4
2007-12-20,4971.04345703125,8,2,5.3,126,83.4
2007-12-24,5126.39306640625,4,1,2.6,132,87.4
2007-12-26,5228.54296875,7,1,4.6,132,87.4
2007-12-27,5234.29296875,12,1,7.9,134,88.7
2007-12-28,5284.193359375,12,1,7.9,135,89.4
2007-12-31,5354.693359375,26,1,17.0,137,89.5
2008-01-01,5384.54296875,32,1,20.9,136,88.9
2008-01-02,5437.79248046875,26,1,17.0,137,89.5
2008-01-03,5442.19287109375,31,1,20.3,135,88.2
2008-01-04,5502.5927734375,23,1,15.0,136,88.9
2008-01-07,5500.142578125,15,1,9.8,135,88.2
2008-01-08,5460.29248046875,11,1,7.2,134,87.6
2008-01-09,5451.892578125,5,1,3.3,131,85.6
2008-01-10,5319.89306640625,8,1,5.2,127,83.0
2008-01-11,5348.193359375,6,3,3.9,125,81.7
